time,open,high,low,close,Volume
1746148500,22812.17,22817.67,22794.9,22805.66,172
1746148800,22805.66,22835.17,22805.66,22834.17,192
1746149100,22834.17,22834.65,22798.66,22805.66,255
1746149400,22805.66,22813.17,22797.65,22803.65,301
1746149700,22803.65,22821.17,22800.15,22815.67,263
1746150000,22815.67,22817.65,22791.91,22805.67,227
1746150300,22805.67,22809.67,22798.15,22802.67,233
1746150600,22802.67,22816.67,22802.15,22811.16,216
1746150900,22811.16,22818.67,22809.91,22813.66,220
1746151200,22813.66,22823.17,22806.17,22823.17,218
1746151500,22823.17,22846.66,22818.67,22844.15,169
1746151800,22844.15,22845.65,22834.17,22837.67,213
1746152100,22837.67,22844.66,22832.16,22832.16,249
1746152400,22832.16,22843.15,22817.66,22841.17,232
1746152700,22841.17,22849.65,22833.65,22847.66,150
1746153000,22847.66,22850.17,22842.66,22844.67,171
1746153300,22844.67,22850.17,22835.66,22846.66,235
1746153600,22846.66,22850.17,22842.66,22850.15,132
1746153900,22850.15,22859.66,22848.65,22858.17,137
1746154200,22858.17,22864.16,22855.16,22859.66,126
1746154500,22859.66,22860.17,22850.67,22857.16,95
1746154800,22857.16,22859.17,22853.15,22855.65,67
1746155100,22855.65,22857.65,22848.9,22856.16,57
1746155400,22856.16,22857.67,22852.65,22856.65,117
1746155700,22856.65,22864.67,22850.65,22864.67,102
1746156000,22864.67,22866.65,22857.67,22863.17,76
1746156300,22863.17,22866.65,22853.65,22858.15,86
1746156600,22858.15,22870.15,22856.16,22864.66,102
1746156900,22864.66,22870.65,22862.66,22864.15,119
1746157200,22864.15,22868.16,22846.66,22846.66,197
1746157500,22846.66,22853.16,22846.65,22851.67,74
1746157800,22851.67,22866.67,22851.66,22865.17,53
1746158100,22865.17,22868.67,22863.66,22866.16,84
1746158400,22866.16,22898.17,22857.67,22875.17,422
1746158700,22875.17,22878.66,22867.65,22877.65,138
1746159000,22877.65,22882.66,22873.17,22875.15,119
1746159300,22875.15,22881.17,22870.17,22881.15,90
1746159600,22881.15,22884.16,22863.15,22869.66,102
1746159900,22869.66,22872.67,22864.65,22871.66,81
1746160200,22871.66,22874.16,22864.65,22868.16,99
1746160500,22868.16,22892.17,22862.66,22889.66,114
1746160800,22889.66,22892.16,22883.66,22886.66,95
1746161100,22886.66,22898.66,22884.67,22897.17,88
1746161400,22897.17,22900.66,22890.67,22891.66,84
1746161700,22891.66,22892.67,22885.65,22892.65,91
1746162000,22892.65,22892.67,22875.66,22881.15,165
1746162300,22881.15,22881.17,22872.65,22873.15,150
1746162600,22873.15,22881.65,22873.15,22881.17,171
1746162900,22881.17,22881.17,22869.65,22871.66,153
1746163200,22871.66,22872.17,22859.9,22859.92,70
1746163500,22859.92,22863.15,22843.65,22861.15,134
1746163800,22861.15,22872.65,22860.66,22862.17,135
1746164100,22862.17,22863.67,22845.16,22851.66,224
1746164400,22851.66,22855.17,22838.65,22850.67,159
1746164700,22850.67,22877.17,22849.65,22860.65,112
1746165000,22860.65,22873.17,22859.65,22869.65,165
1746165300,22869.65,22879.17,22868.17,22871.66,120
1746165600,22871.66,22876.65,22808.65,22812.16,595
1746165900,22812.16,22857.66,22811.16,22853.66,426
1746166200,22853.66,22853.66,22807.65,22811.66,348
1746166500,22811.66,22827.67,22804.16,22809.65,343
1746166800,22809.65,22813.67,22787.66,22807.16,346
1746167100,22807.16,22825.15,22799.16,22819.66,441
1746167400,22819.66,22835.17,22806.66,22806.66,402
1746167700,22806.66,22816.17,22801.15,22812.66,403
1746168000,22812.66,22816.15,22796.17,22798.66,323
1746168300,22798.66,22815.65,22794.15,22806.66,334
1746168600,22806.66,22815.67,22802.15,22802.67,323
1746168900,22802.67,22837.16,22801.15,22836.65,532
1746169200,22836.65,22889.01,22830.5,22844.91,2206
1746169500,22844.91,22863.52,22831,22858.51,1463
1746169800,22858.51,22869.02,22827.01,22867.02,1256
1746170100,22867.02,22873.52,22829,22853.52,926
1746170400,22853.52,22873.02,22847,22861.5,1059
1746170700,22861.5,22880.52,22853.51,22865.02,919
1746171000,22865.02,22881.01,22846.51,22872.51,993
1746171300,22872.51,22896.01,22858.51,22884.01,784
1746171600,22884.01,22900.02,22869.02,22895.01,655
1746171900,22895.01,22919.02,22895.01,22899,625
1746172200,22899,22921.02,22895,22909.01,685
1746172500,22909.01,22924.02,22886.5,22892,676
1746172800,22892,22902.01,22872.5,22878.52,969
1746173100,22878.52,22897.51,22870,22897.01,885
1746173400,22897.01,22910.02,22892.02,22906.01,784
1746173700,22906.01,22929,22906.01,22927,679
1746174000,22927,22930.51,22893.51,22897.52,561
1746174300,22897.52,22911.52,22886.52,22909,485
1746174600,22909,22930.5,22905.5,22916.51,634
1746174900,22916.51,22923.01,22910.02,22915,544
1746175200,22915,22924,22902.01,22906.5,530
1746175500,22906.5,22924.51,22900.5,22911,496
1746175800,22911,22915.51,22894.5,22897.02,607
1746176100,22897.02,22897.52,22867.51,22868.5,623
1746176400,22868.5,22872,22855.9,22858.01,600
1746176700,22858.01,22906.02,22857.52,22905.52,615
1746177000,22905.52,22913,22880.02,22882.02,655
1746177300,22882.02,22899.5,22880,22896,476
1746177600,22896,22906.02,22886.01,22903,518
1746177900,22903,22914.52,22902.5,22907.52,452
1746178200,22907.52,22914.02,22902,22905.01,539
1746178500,22905.01,22910,22898.5,22907.52,354
1746178800,22907.52,22919.01,22903,22915.02,576
1746179100,22915.02,22925.52,22905,22923.02,481
1746179400,22923.02,22947,22922.02,22938,770
1746179700,22938,22958.5,22931.52,22950,855
1746180000,22950,22953.52,22928.5,22932.02,588
1746180300,22932.02,22941,22918,22932,439
1746180600,22932,22945.02,22926,22944.02,362
1746180900,22944.02,22961,22939.01,22946.52,507
1746181200,22946.52,22949.51,22928.5,22935.5,429
1746181500,22935.5,22955.02,22929.5,22955.02,342
1746181800,22955.02,22965.5,22953,22958.01,456
1746182100,22958.01,22961,22931.02,22940.01,496
1746182400,22940.01,22943.02,22918.5,22918.51,309
1746182700,22918.51,22944,22917.51,22944,455
1746183000,22944,22945,22926.51,22936.5,469
1746183300,22936.5,22942.52,22932.01,22940.5,550
1746183600,22940.5,22959.02,22935.5,22958.02,544
1746183900,22958.02,22961.52,22950.5,22960.51,338
1746184200,22960.51,22961.02,22945.51,22947.51,388
1746184500,22947.51,22965.51,22946.02,22960.51,276
1746184800,22960.51,22977.02,22960.5,22968.5,402
1746185100,22968.5,22969.02,22955.51,22964.5,364
1746185400,22964.5,22968.02,22953.5,22961.52,434
1746185700,22961.52,22964.02,22945.02,22955,344
1746186000,22955,22966.5,22951,22966.01,352
1746186300,22966.01,22972.02,22962.5,22972.01,420
1746186600,22972.01,22987.51,22967,22968.52,405
1746186900,22968.52,22971.5,22959.02,22962.5,551
1746187200,22962.5,22974.52,22955.5,22967.01,548
1746187500,22967.01,22984.52,22965.51,22983.5,374
1746187800,22983.5,22984.52,22955.5,22964.02,461
1746188100,22964.02,22964.02,22939.52,22943,369
1746188400,22943,22971.01,22943,22969.02,498
1746188700,22969.02,22974,22955.9,22961.9,280
1746189000,22961.9,23024.5,22961.9,23019.02,1055
1746189300,23019.02,23063.52,23018,23052,815
1746189600,23052,23052.5,23029,23042.51,873
1746189900,23042.51,23111.02,23041.52,23105.02,993
1746190200,23105.02,23107.52,23073.01,23099.01,686
1746190500,23099.01,23117,23097,23106.02,807
1746190800,23106.02,23112.02,23079,23093.02,837
1746191100,23093.02,23094.02,23073.51,23075.5,621
1746191400,23075.5,23100.02,23074.5,23094.52,648
1746191700,23094.52,23097.52,23078.01,23082.02,657
1746192000,23082.02,23086.01,23066.5,23072.51,594
1746192300,23072.51,23100.51,23071,23098.01,560
1746192600,23098.01,23102.5,23064.02,23071.02,1338
1746192900,23071.02,23080.51,23053.01,23069.02,1467
1746193200,23069.02,23081.01,23046.52,23057.52,1172
1746193500,23057.52,23061.51,23027.5,23036.02,1296
1746193800,23036.02,23048.01,23003.01,23027.02,1493
1746194100,23027.02,23038,23021,23037.01,1034
1746194400,23037.01,23061.52,23034.01,23047.01,1413
1746194700,23047.01,23070.52,23044.5,23065.02,1023
1746195000,23065.02,23080.51,23050.52,23073.02,1034
1746195300,23073.02,23087.01,23070.01,23075.02,770
1746195600,23075.02,23121.52,23069.51,23119.01,1147
1746195900,23119.01,23144.01,23118,23133,793
1746196200,23133,23138.5,23109.52,23132.51,971
1746196500,23132.51,23138,23119.01,23125.01,880
1746196800,23125.01,23135.52,23115.5,23125,1014
1746197100,23125,23145.5,23118.5,23136.52,907
1746197400,23136.52,23137.02,23110.5,23128.01,766
1746197700,23128.01,23149.01,23127,23144,832
1746198000,23144,23157.5,23131.51,23138.5,851
1746198300,23138.5,23141.51,23122.5,23123.5,790
1746198600,23123.5,23133.51,23117.01,23124,759
1746198900,23124,23137.52,23115.5,23129.52,692
1746199200,23129.52,23146.51,23126,23141.51,1006
1746199500,23141.51,23142,23118,23126.5,895
1746199800,23126.5,23137.5,23091.52,23134.5,719
1746200100,23134.5,23160.52,23128,23160.52,910
1746200400,23160.52,23168.02,23148.01,23162.52,552
1746200700,23162.52,23172.01,23157.52,23168.5,394
1746201000,23168.5,23174.51,23147.5,23152.02,545
1746201300,23152.02,23161,23143.5,23147.01,384
1746201600,23147.01,23206.67,23146.15,23184.16,1298
1746201900,23184.16,23198.67,23179.66,23184.67,733
1746202200,23184.67,23186.17,23168.16,23184.66,545
1746202500,23184.66,23197.66,23181.16,23196.66,582
1746202800,23196.66,23198.67,23186.16,23188.67,615
1746203100,23188.67,23195.65,23174.65,23177.66,486
1746203400,23177.66,23183.67,23172.16,23181.65,849
1746203700,23181.65,23197.66,23175.16,23194.65,522
1746204000,23194.65,23201.17,23182.16,23199.67,456
1746204300,23199.67,23201.67,23190.67,23195.67,428
1746204600,23195.67,23196.17,23181.66,23192.17,568
1746204900,23192.17,23196.17,23186.15,23187.66,514
1746205200,23187.66,23200.67,23184.66,23194.17,468
1746205500,23194.17,23198.67,23184.65,23184.67,412
1746205800,23184.67,23185.67,23173.65,23178.66,375
1746206100,23178.66,23181.17,23169.17,23176.17,389
1746206400,23176.17,23187.67,23172.66,23174.67,458
1746206700,23174.67,23182.17,23167.65,23178.15,537
1746207000,23178.15,23186.16,23173.67,23181.66,333
1746207300,23181.66,23191.67,23178.65,23190.16,389
1746207600,23190.16,23194.66,23183.16,23188.15,514
1746207900,23188.15,23207.17,23187.65,23194.15,336
1746208200,23194.15,23199.67,23185.65,23187.66,331
1746208500,23187.66,23191.15,23184.16,23186.15,312
1746208800,23186.15,23200.15,23184.65,23197.66,379
1746209100,23197.66,23203.16,23196.65,23199.16,239
1746209400,23199.16,23213.16,23197.67,23212.16,266
1746209700,23212.16,23216.66,23206.65,23212.66,218
1746210000,23212.66,23219.66,23208.16,23217.16,273
1746210300,23217.16,23219.65,23210.66,23212.65,295
1746210600,23212.65,23216.17,23208.66,23213.67,307
1746210900,23213.67,23226.67,23212.15,23219.67,295
1746211200,23219.67,23222.66,23209.65,23211.66,300
1746211500,23211.66,23214.16,23189.17,23192.16,345
1746211800,23192.16,23201.66,23185.65,23198.17,502
1746212100,23198.17,23204.15,23190.17,23195.65,328
1746212400,23195.65,23196.65,23184.15,23184.16,653
1746212700,23184.16,23191.15,23179.65,23186.66,424
1746213000,23186.66,23187.67,23178.16,23183.66,410
1746213300,23183.66,23200.65,23182.65,23199.65,386
1746213600,23199.65,23212.16,23197.16,23210.67,483
1746213900,23210.67,23212.67,23204.67,23204.67,413
1746214200,23204.67,23208.17,23191.15,23197.65,490
1746214500,23197.65,23203.17,23189.67,23198.65,525
1746214800,23198.65,23202.67,23192.15,23193.66,467
1746215100,23193.66,23194.67,23176.15,23181.15,561
1746215400,23181.15,23198.66,23179.67,23188.67,759
1746215700,23188.67,23206.67,23178.15,23181.9,955
1746405000,23181.9,23181.9,23115.18,23119.44,27
1746405300,23119.44,23119.95,23113.43,23116.93,58
1746405600,23116.93,23122.93,23113.43,23116.93,103
1746405900,23116.93,23126.45,23115.18,23124.94,117
1746406200,23124.94,23136.43,23120.18,23134.43,79
1746406500,23134.43,23134.43,23117.95,23124.94,126
1746406800,23124.94,23124.94,23115.95,23118.94,126
1746407100,23118.94,23127.43,23117.43,23124.94,142
1746407400,23124.94,23133.45,23120.94,23131.43,146
1746407700,23131.43,23137.95,23122.94,23123.95,147
1746408000,23123.95,23129.43,23123.95,23126.45,74
1746408300,23126.45,23126.95,23111.93,23113.95,128
1746408600,23113.95,23113.95,23103.93,23107.43,198
1746408900,23107.43,23108.94,23095.94,23104.95,118
1746409200,23104.95,23105.44,23077.18,23084.44,193
1746409500,23084.44,23093.44,23081.93,23085.94,153
1746409800,23085.94,23088.45,23071.94,23083.93,216
1746410100,23083.93,23086.43,23071.45,23083.43,182
1746410400,23083.43,23088.94,23077.18,23083.94,152
1746410700,23083.94,23086.95,23066.19,23071.93,224
1746411000,23071.93,23074.95,23068.93,23074.94,62
1746411300,23074.94,23078.43,23066.95,23076.94,137
1746411600,23076.94,23079.95,23073.95,23077.44,66
1746411900,23077.44,23080.43,23074.43,23078.43,94
1746412200,23078.43,23086.45,23078.18,23082.94,107
1746412500,23082.94,23085.45,23078.44,23082.45,92
1746412800,23082.45,23083.93,23068.45,23069.95,122
1746413100,23069.95,23080.45,23068.93,23077.2,52
1746413400,23077.2,23089.93,23076.18,23089.93,91
1746413700,23089.93,23093.94,23083.44,23088.93,132
1746414000,23088.93,23089.94,23080.95,23087.44,148
1746414300,23087.44,23089.45,23085.44,23086.44,79
1746414600,23086.44,23093.95,23079.94,23081.45,78
1746414900,23081.45,23086.45,23075.45,23086.45,131
1746415200,23086.45,23096.45,23083.19,23085.44,101
1746415500,23085.44,23092.45,23083.45,23091.43,78
1746415800,23091.43,23095.94,23088.93,23094.43,84
1746416100,23094.43,23110.94,23093.93,23110.94,102
1746416400,23110.94,23116.93,23106.44,23106.94,130
1746416700,23106.94,23106.94,23099.45,23103.94,117
1746417000,23103.94,23111.45,23101.93,23111.45,47
1746417300,23111.45,23113.44,23105.94,23109.44,99
1746417600,23109.44,23113.43,23104.18,23107.43,44
1746417900,23107.43,23108.43,23083.18,23088.95,136
1746418200,23088.95,23096.45,23080.2,23095.93,105
1746418500,23095.93,23095.93,23085.93,23092.94,94
1746418800,23092.94,23093.95,23089.94,23090.95,74
1746419100,23090.95,23090.95,23080.94,23082.45,64
1746419400,23082.45,23089.95,23082.45,23088.18,75
1746419700,23088.18,23091.44,23085.93,23087.19,50
1746420000,23087.19,23092.45,23085.44,23092.45,88
1746420300,23092.45,23092.45,23080.18,23080.18,78
1746420600,23080.18,23087.45,23078.43,23078.95,71
1746420900,23078.95,23088.93,23077.18,23088.44,109
1746421200,23088.44,23105.95,23088.44,23102.94,241
1746421500,23102.94,23114.44,23097.93,23099.94,136
1746421800,23099.94,23119.43,23098.43,23112.45,137
1746422100,23112.45,23112.94,23104.45,23104.93,117
1746422400,23104.93,23104.93,23098.43,23100.45,41
1746422700,23100.45,23104.45,23097.44,23101.43,123
1746423000,23101.43,23111.95,23098.44,23100.44,136
1746423300,23100.44,23108.45,23096.44,23099.95,164
1746423600,23099.95,23114.44,23096.45,23098.45,155
1746423900,23098.45,23105.95,23097.45,23101.94,91
1746424200,23101.94,23108.45,23097.93,23104.44,92
1746424500,23104.44,23110.43,23101.93,23109.95,119
1746424800,23109.95,23143.93,23109.95,23133.93,414
1746425100,23133.93,23135.43,23107.44,23121.44,212
1746425400,23121.44,23122.44,23107.44,23119.44,208
1746425700,23119.44,23140.95,23114.44,23140.95,200
1746426000,23140.95,23155.44,23135.93,23149.95,283
